X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,spearman,one-sided,42,-0.5425006077303298,[-0.73 -0.29],0.2943069093877772,0.25811752012561207,-0.6076922967137833,0.00010303759014244996,0.9858363996404865
original_shape_MeshVolume,wavelet-LHL_ngtdm_Busyness,spearman,one-sided,42,0.9672635929017099,[0.94 0.98],0.9355988581531248,0.9322962354943107,2.0479554957483024,9.745036958423168e-26,1.0
original_shape_MeshVolume,wavelet-LHL_ngtdm_Coarseness,spearman,one-sided,42,-0.9943278502552468,[-1.   -0.99],0.9886878737932205,0.9881077647569755,-2.9312470829055197,7.419984719599297e-41,1.0
original_shape_MeshVolume,wavelet-LHL_ngtdm_Complexity,spearman,one-sided,42,-0.2319909245604084,[-0.5   0.08],0.053819789078393104,0.005297726979849204,-0.23629261379080285,0.06965652425527208,0.4402587343325306
original_shape_MeshVolume,wavelet-LHL_ngtdm_Contrast,spearman,one-sided,42,-0.4797828376954866,[-0.68 -0.21],0.2301915713471336,0.1907142160316021,-0.5227021402461393,0.0006518031062354109,0.9512589728874913
original_shape_MeshVolume,wavelet-LHL_ngtdm_Strength,spearman,one-sided,42,-0.8996839802285066,[-0.95 -0.82],0.8094312642798078,0.7996585086018493,-1.4705587121758892,2.7650696392895357e-16,0.9999999999999861
original_shape_MeshVolume,wavelet-LHH_firstorder_10Percentile,spearman,one-sided,42,-0.32387975042541123,[-0.57 -0.02],0.10489809273562667,0.0589954308246331,-0.33597548261060306,0.018201123074859635,0.6841033054588479
original_shape_MeshVolume,wavelet-LHH_firstorder_90Percentile,spearman,one-sided,42,0.30054290576128356,[-0.    0.55],0.09032603820343578,0.04367609144463758,0.3101163108100957,0.026560644050180403,0.6239746059871276
original_shape_MeshVolume,wavelet-LHH_firstorder_Energy,spearman,one-sided,42,0.9980552629446562,[1. 1.],0.9961143078915268,0.9959150416295538,3.4674014200403174,3.8666850777334723e-50,1.0
original_shape_MeshVolume,wavelet-LHH_firstorder_Entropy,spearman,one-sided,42,-0.373308483915404,[-0.61 -0.08],0.13935922416321744,0.09522379976133122,-0.3922618197896038,0.007444746862387299,0.7979937800902412
original_shape_MeshVolume,wavelet-LHH_firstorder_InterquartileRange,spearman,one-sided,42,0.2775301839397132,[-0.03  0.54],0.07702300299761103,0.029690849305180844,0.28500415355704706,0.03758204128702676,0.5625188040951896
