X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-HHH_glcm_DifferenceAverage,spearman,one-sided,42,-0.5617859168624909,[-0.74 -0.31],0.31560341638502953,0.2805061556868259,-0.6354388493442163,5.4147854329405006e-05,0.9910449351537423
original_shape_MeshVolume,wavelet-HHH_glcm_DifferenceEntropy,spearman,one-sided,42,-0.5569240742241309,[-0.74 -0.3 ],0.3101644244504053,0.27478824108888766,-0.6283631305629218,6.392099159502393e-05,0.9899080800728229
original_shape_MeshVolume,wavelet-HHH_glcm_DifferenceVariance,spearman,one-sided,42,-0.6006806579693704,[-0.76 -0.36],0.3608172528585158,0.3280386504410039,-0.6942113881273585,1.300938233898558e-05,0.996904287439449
original_shape_MeshVolume,wavelet-HHH_glcm_Id,spearman,one-sided,42,0.5378008265132486,[0.28 0.72],0.28922972899833327,0.25277997151106824,0.601056365219786,0.00011982548173965424,0.9842589661142276
original_shape_MeshVolume,wavelet-HHH_glcm_Idm,spearman,one-sided,42,0.5374767036706912,[0.28 0.72],0.288881206988712,0.25241357657787666,0.6006004606780476,0.00012106946913915202,0.9841452612066693
original_shape_MeshVolume,wavelet-HHH_glcm_Idmn,spearman,one-sided,42,0.5773438133052426,[0.33 0.75],0.3333258787618389,0.29913746228808713,0.658469264689975,3.127978158302277e-05,0.9940057158206242
original_shape_MeshVolume,wavelet-HHH_glcm_Idn,spearman,one-sided,42,0.5630824082327203,[0.31 0.74],0.31706179846115984,0.2820393265873732,0.637335226653816,5.1781500709800625e-05,0.9913298700229063
original_shape_MeshVolume,wavelet-HHH_glcm_Imc1,spearman,one-sided,42,0.9732598654890203,[0.95 0.99],0.947234765771706,0.9445288563241011,2.150638303100443,1.8001985011473677e-27,1.0
original_shape_MeshVolume,wavelet-HHH_glcm_Imc2,spearman,one-sided,42,-0.9750425411230857,[-0.99 -0.95],0.9507079569997644,0.9481801599228292,-2.1855862432049387,4.604094760470722e-28,1.0
original_shape_MeshVolume,wavelet-HHH_glcm_InverseVariance,spearman,one-sided,42,0.5428247305728873,[0.29 0.73],0.2946586881215277,0.25848733879442654,0.6081517083917075,0.00010196216071879871,0.9859403758795764
original_shape_MeshVolume,wavelet-HHH_glcm_JointAverage,spearman,one-sided,42,-0.15403938092537073,[-0.44  0.16],0.023728130875871466,-0.026337093181776128,-0.1552753815527202,0.16503031176508948,0.2539207610947201
original_shape_MeshVolume,wavelet-HHH_glcm_JointEnergy,spearman,one-sided,42,0.43019204278421525,[0.15 0.65],0.18506519367485608,0.14327366514536155,0.460132311498215,0.0022304825279283215,0.8966442849234295
original_shape_MeshVolume,wavelet-HHH_glcm_JointEntropy,spearman,one-sided,42,-0.33959970828944175,[-0.58 -0.04],0.11532796187027393,0.06996016504310854,-0.35363998469835733,0.01389317168861733,0.7226446898705142
original_shape_MeshVolume,wavelet-HHH_glcm_MCC,spearman,one-sided,42,-0.4630905113037842,[-0.67 -0.19],0.21445282165960028,0.17416835097547712,-0.5012383678187653,0.0010065835029971146,0.9359795020969498
