Features,ICC_value,p_value,Repeatability
log.sigma.4.0.mm.3D_glszm_SizeZoneNonUniformityNormalized,0.53336126350395,0.004618119209014,Poor
log.sigma.4.0.mm.3D_glszm_SmallAreaEmphasis,0.522885075247827,0.0055013372311192,Poor
log.sigma.4.0.mm.3D_glszm_SmallAreaHighGrayLevelEmphasis,0.606495253205083,0.0011486448392545,Poor
log.sigma.4.0.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,0.656496925657691,0.0003595068030499,Poor
log.sigma.4.0.mm.3D_glszm_ZoneEntropy,0.631168674590761,0.0006638453826097,Poor
log.sigma.4.0.mm.3D_glszm_ZonePercentage,0.90611042447975,1.51976309353158e-09,Excellent
log.sigma.4.0.mm.3D_gldm_DependenceEntropy,0.915703015572618,5.129160090446621e-10,Excellent
log.sigma.4.0.mm.3D_gldm_DependenceNonUniformityNormalized,0.858890307176823,8.73878006162769e-08,Good
log.sigma.4.0.mm.3D_gldm_DependenceVariance,0.713638773882871,7.15763980427607e-05,Poor
log.sigma.4.0.mm.3D_gldm_GrayLevelVariance,0.87511966245991,2.61965702109991e-08,Good
log.sigma.4.0.mm.3D_gldm_HighGrayLevelEmphasis,0.702986123553764,9.94396655976621e-05,Poor
log.sigma.4.0.mm.3D_gldm_LargeDependenceEmphasis,0.763721690184245,1.22593223054243e-05,Good
log.sigma.4.0.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.930068678523226,7.71752686026065e-11,Excellent
log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.582224449817799,0.0018892494281194,Poor
log.sigma.4.0.mm.3D_gldm_LowGrayLevelEmphasis,0.770910817433908,9.18794014259501e-06,Good
log.sigma.4.0.mm.3D_gldm_SmallDependenceEmphasis,0.897187483554363,3.77886026768432e-09,Good
log.sigma.4.0.mm.3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.866854067004517,4.93440485802311e-08,Good
log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.912844184393236,7.18224921741249e-10,Excellent
log.sigma.4.0.mm.3D_ngtdm_Complexity,0.669804058479848,0.0002545626172549,Poor
log.sigma.4.0.mm.3D_ngtdm_Contrast,0.771257132408889,9.05883527811578e-06,Good
log.sigma.5.0.mm.3D_firstorder_10Percentile,0.751472847757773,1.95958320148655e-05,Good
log.sigma.5.0.mm.3D_firstorder_90Percentile,0.395701818419506,0.0317839565358809,Poor
log.sigma.5.0.mm.3D_firstorder_Entropy,0.863317013337985,6.38834378932844e-08,Good
log.sigma.5.0.mm.3D_firstorder_InterquartileRange,0.483601038659118,0.0101295697849599,Poor
log.sigma.5.0.mm.3D_firstorder_Kurtosis,0.684659307871536,0.0001696125416814,Poor
log.sigma.5.0.mm.3D_firstorder_Maximum,0.698148815864398,0.000114921684441,Poor
log.sigma.5.0.mm.3D_firstorder_MeanAbsoluteDeviation,0.546253793777389,0.0036949424405808,Poor
log.sigma.5.0.mm.3D_firstorder_Mean,0.675966674015805,0.0002156936976299,Poor
log.sigma.5.0.mm.3D_firstorder_Median,0.713514412699835,7.18576349896724e-05,Poor
log.sigma.5.0.mm.3D_firstorder_Minimum,0.76065265902377,1.3823551582383e-05,Good
log.sigma.5.0.mm.3D_firstorder_Range,0.74948621676245,2.10918509079457e-05,Poor
log.sigma.5.0.mm.3D_firstorder_RobustMeanAbsoluteDeviation,0.501832746405442,0.0076965255050834,Poor
log.sigma.5.0.mm.3D_firstorder_RootMeanSquared,0.675707180925076,0.0002172205755944,Poor
log.sigma.5.0.mm.3D_firstorder_Skewness,0.838446968298562,3.27591237530632e-07,Good
log.sigma.5.0.mm.3D_firstorder_Uniformity,0.858902017049788,8.73166276916181e-08,Good
log.sigma.5.0.mm.3D_firstorder_Variance,0.441530216483034,0.0181311355630716,Poor
log.sigma.5.0.mm.3D_glcm_Autocorrelation,0.8115540320385,1.44636014213819e-06,Good
log.sigma.5.0.mm.3D_glcm_ClusterProminence,0.744971330749547,2.48688079693752e-05,Poor
log.sigma.5.0.mm.3D_glcm_ClusterShade,0.818484401728422,1.00974781523712e-06,Good
log.sigma.5.0.mm.3D_glcm_ClusterTendency,0.736845208285861,3.31743134668823e-05,Poor
log.sigma.5.0.mm.3D_glcm_Contrast,0.686400053654929,0.0001614865625009,Poor
log.sigma.5.0.mm.3D_glcm_Correlation,0.805655593456928,1.94173769946952e-06,Good
log.sigma.5.0.mm.3D_glcm_DifferenceAverage,0.807411032173562,1.78063921098131e-06,Good
log.sigma.5.0.mm.3D_glcm_DifferenceEntropy,0.884533391292165,1.20349426495093e-08,Good
log.sigma.5.0.mm.3D_glcm_DifferenceVariance,0.747462121316852,2.27179763148281e-05,Poor
log.sigma.5.0.mm.3D_glcm_Id,0.892589541617828,5.85264895850149e-09,Good
log.sigma.5.0.mm.3D_glcm_Idm,0.896842716749016,3.9076353270082e-09,Good
log.sigma.5.0.mm.3D_glcm_Idmn,0.70517020205658,9.30646444976858e-05,Poor
log.sigma.5.0.mm.3D_glcm_Idn,0.827803909275238,6.07716226887613e-07,Good
log.sigma.5.0.mm.3D_glcm_Imc1,0.596638142710179,0.0014125387814277,Poor
log.sigma.5.0.mm.3D_glcm_Imc2,0.481049191412437,0.0105147073366489,Poor
log.sigma.5.0.mm.3D_glcm_InverseVariance,0.889512348654721,7.758551226463891e-09,Good
log.sigma.5.0.mm.3D_glcm_JointAverage,0.784408875345178,5.19472076883066e-06,Good
log.sigma.5.0.mm.3D_glcm_JointEnergy,0.863897363029592,6.12633681916283e-08,Good
log.sigma.5.0.mm.3D_glcm_JointEntropy,0.855664190669301,1.09082899302349e-07,Good
log.sigma.5.0.mm.3D_glcm_MCC,0.812680872946107,1.36564040212567e-06,Good
log.sigma.5.0.mm.3D_glcm_MaximumProbability,0.639398173320989,0.0005471435926833,Poor
log.sigma.5.0.mm.3D_glcm_SumAverage,0.784408875580202,5.19472071544848e-06,Good
log.sigma.5.0.mm.3D_glcm_SumEntropy,0.841266446294848,2.76062667715714e-07,Good
log.sigma.5.0.mm.3D_glcm_SumSquares,0.724414998673326,5.05579951916487e-05,Poor
log.sigma.5.0.mm.3D_glrlm_GrayLevelNonUniformityNormalized,0.856363470847396,1.04011051080866e-07,Good
log.sigma.5.0.mm.3D_glrlm_GrayLevelVariance,0.761830007541032,1.32039301063591e-05,Good
log.sigma.5.0.mm.3D_glrlm_HighGrayLevelRunEmphasis,0.796112353351246,3.06400755612086e-06,Good
log.sigma.5.0.mm.3D_glrlm_LongRunEmphasis,0.883154634740689,1.3542753252558e-08,Good
