X,Y,method,tail,n,r,CI95%,r2,adj_r2,z,p-unc,power
original_shape_MeshVolume,wavelet-HHH_gldm_GrayLevelNonUniformity,spearman,one-sided,42,0.9693703913783325,[0.94 0.98],0.9396789556809815,0.9365855687928266,2.0817510146079847,2.6265876492729446e-26,1.0
original_shape_MeshVolume,wavelet-HHH_gldm_GrayLevelVariance,spearman,one-sided,42,-0.27898873673122115,[-0.54  0.03],0.07783471522288263,0.030544187798415057,-0.28658511816823207,0.03679108304137671,0.5664497599926559
original_shape_MeshVolume,wavelet-HHH_gldm_HighGrayLevelEmphasis,spearman,one-sided,42,-0.10947249007373795,[-0.4  0.2],0.011984226082944655,-0.038683249502545314,-0.10991297612620446,0.24505596778826555,0.1713396361056425
original_shape_MeshVolume,wavelet-HHH_gldm_LargeDependenceEmphasis,spearman,one-sided,42,0.02098695405558707,[-0.28  0.32],0.0004404522405313225,-0.05081901174713366,0.020990036120441403,0.4475234676808778,0.06540095457520446
original_shape_MeshVolume,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,spearman,one-sided,42,-0.09618345352888745,[-0.39  0.21],0.009251256732743652,-0.04155637112711563,-0.0964817168144586,0.2722786205003823,0.15062069696185654
original_shape_MeshVolume,wavelet-HHH_gldm_LargeDependenceLowGrayLevelEmphasis,spearman,one-sided,42,-0.0707398103881371,[-0.37  0.24],0.00500412077374959,-0.046021308930160654,-0.07085816279328527,0.3280986228854887,0.11590063356119323
original_shape_MeshVolume,wavelet-HHH_gldm_LowGrayLevelEmphasis,spearman,one-sided,42,-0.3185317235232153,[-0.57 -0.02],0.10146245889067007,0.05538361062865327,-0.33001218266067367,0.0198952741576313,0.6705947620736253
original_shape_MeshVolume,wavelet-HHH_gldm_SmallDependenceEmphasis,spearman,one-sided,42,0.0021878291872619725,[-0.3   0.31],4.786596552635383e-06,-0.051277019219008846,0.00218783267802388,0.4945143733061034,0.051572033269215944
original_shape_MeshVolume,wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,spearman,one-sided,42,-0.022121384004537722,[-0.32  0.28],0.0004893556302762174,-0.050767600491248066,-0.022124993472322413,0.4447039918160391,0.06631991580282753
original_shape_MeshVolume,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,spearman,one-sided,42,-0.3927558544688437,[-0.62 -0.1 ],0.15425716121955152,0.11088573358978493,-0.4150543827706265,0.005043333034323915,0.8360363335171419
original_shape_MeshVolume,wavelet-HHH_ngtdm_Busyness,spearman,one-sided,42,0.9797423223401671,[0.96 0.99],0.959895018184504,0.957838352450376,2.2910940547980885,7.406100551096541e-30,1.0
original_shape_MeshVolume,wavelet-HHH_ngtdm_Coarseness,spearman,one-sided,42,-0.996110525889312,[-1.   -0.99],0.9922361797874818,0.9918380351611988,-3.1203409352967677,3.9837034933274853e-44,1.0
original_shape_MeshVolume,wavelet-HHH_ngtdm_Complexity,spearman,one-sided,42,0.2347459687221457,[-0.07  0.5 ],0.05510566983129861,0.006649550335467658,0.2392063444137757,0.06727271530372508,0.44752884597800474
original_shape_MeshVolume,wavelet-HHH_ngtdm_Contrast,spearman,one-sided,42,-0.4480187991248683,[-0.66 -0.17],0.2007208443692891,0.15973216972156046,-0.48221878318544736,0.0014633776025072725,0.9195345426038724
original_shape_MeshVolume,wavelet-HHH_ngtdm_Strength,spearman,one-sided,42,-0.9740701725954136,[-0.99 -0.95],0.9488127011400589,0.9461877114549337,-2.166229412233065,9.800852501480692e-28,1.0
original_shape_MeshVolume,wavelet-LLL_firstorder_10Percentile,spearman,one-sided,42,0.29713961591443155,[-0.01  0.55],0.0882919513457759,0.04153769244043104,0.3063792759341289,0.028003500752262205,0.6149864422442214
original_shape_MeshVolume,wavelet-LLL_firstorder_90Percentile,spearman,one-sided,42,0.5946843853820598,[0.35 0.76],0.3536495182172382,0.32050333966427613,0.68488252958434,1.6405372170809294e-05,0.9963051454641721
original_shape_MeshVolume,wavelet-LLL_firstorder_Energy,spearman,one-sided,42,0.9980552629446562,[1. 1.],0.9961143078915268,0.9959150416295538,3.4674014200403174,3.8666850777334723e-50,1.0
original_shape_MeshVolume,wavelet-LLL_firstorder_Entropy,spearman,one-sided,42,0.293574264646301,[-0.01  0.55],0.08618584886261636,0.03932358470172492,0.30247316668514335,0.029581714294971265,0.6055249645771669
original_shape_MeshVolume,wavelet-LLL_firstorder_InterquartileRange,spearman,one-sided,42,0.6481646544040192,[0.43 0.8 ],0.42011741921868156,0.3903798509734858,0.7721271595821569,1.7337325199763195e-06,0.9993759804141273
original_shape_MeshVolume,wavelet-LLL_firstorder_Kurtosis,spearman,one-sided,42,-0.46665586257191477,[-0.67 -0.19],0.2177676940727378,0.17765321684569868,-0.505786643875316,0.0009190234665635156,0.9394949966215719
original_shape_MeshVolume,wavelet-LLL_firstorder_Maximum,spearman,one-sided,42,0.5403938092537072,[0.28 0.73],0.29202546907973204,0.2557190828786927,0.6047116836352557,0.00011028113408135394,0.9851455771143984
original_shape_MeshVolume,wavelet-LLL_firstorder_MeanAbsoluteDeviation,spearman,one-sided,42,0.6975933878940118,[0.5  0.83],0.4866365348334452,0.46031020328644234,0.8625971816915247,1.418205383589755e-07,0.9999265987884187
original_shape_MeshVolume,wavelet-LLL_firstorder_Mean,spearman,one-sided,42,0.5149501661129569,[0.25 0.71],0.26517367357976185,0.22749027222487783,0.5694430939030249,0.00024207961471374334,0.9745166813124505
